suara_presma_sah,alasan_suara_presma_tidak_sah,suara_dpm_sah,alasan_suara_dpm_tidak_sah,waktu,dalam_waktu_pemungutan,nim_email_hashed,jenis_email,input_fakultas,fakultas_tercatat,terdaftar,fakultas_benar,dapil_sesuai,pilihan_presma,pilihan_dpm_fh,pilihan_dpm_feb,pilihan_dpm_fp,pilihan_dpm_ft,pilihan_dpm_fisib,pilihan_dpm_fkis
true,,true,,2020-12-18 11:24:59 +0700 +07,true,e1c7a2e3d6d71949dfcac06cfa4403cd,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 11:25:29 +0700 +07,true,ae2ed97da8444baf143581ac51f326b4,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 11:25:42 +0700 +07,true,738dc0dae2926b0f7a198806b303dcbb,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 11:25:48 +0700 +07,true,3994b8ccbe520a33851fbedda4b42e68,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 11:25:49 +0700 +07,true,185eec5b2f82341f9591c2899261c310,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 11:25:53 +0700 +07,true,aab22e181215d76e4e741d4b75a1d689,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 5,
true,,true,,2020-12-18 11:26:16 +0700 +07,true,a82c31f6acd262cab5e75d52999c9eaa,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 11:26:23 +0700 +07,true,1526596cebe2af4f444f2828c0563ba9,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 11:26:28 +0700 +07,true,947d8d580bfe0e48feb2004a6b568978,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 1,,,,
true,,true,,2020-12-18 11:26:32 +0700 +07,true,3f535b34e7998cecc4975b1ca1be5aa4,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 11:26:32 +0700 +07,true,773227349038d692c9bd7aa14b7fb7c9,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 11:26:49 +0700 +07,true,49f3f41fd60f514ff4d30ebae3c77001,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 11:26:58 +0700 +07,true,3bdeeb0f6c74b0faac3e983ec04df801,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 11:27:02 +0700 +07,true,723cf9a0477fe6f9bf0126633bf550c1,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 5,,,,
true,,true,,2020-12-18 11:27:06 +0700 +07,true,d583e87ee6e102faa92ebaaae11e302a,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:27:15 +0700 +07,true,a467f667ff9e312ab47c4d8fc701a631,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 5,,,,
true,,true,,2020-12-18 11:27:16 +0700 +07,true,0ada30b1dcca178c2b6b8177c0bd4b76,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 11:27:33 +0700 +07,true,593e351ebb637ade9b4fd2c93ecf1517,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 11:27:36 +0700 +07,true,1f7618e6f72fe86636710e50b6611953,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 11:27:37 +0700 +07,true,59081e19bc5182a4d5463f347f8f00e2,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 5,,,,
true,,true,,2020-12-18 11:27:43 +0700 +07,true,d609cee0805bee5e364196049e425ff0,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 11:27:44 +0700 +07,true,f9d46533c4a1d30cba59f7ee5ec5007c,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 5,,,,
true,,true,,2020-12-18 11:27:49 +0700 +07,true,66941ee0133c1b19b77dda43894309f8,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 11:27:56 +0700 +07,true,bdba184c3b3ad422c19ba3efff13d9e5,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 11:28:00 +0700 +07,true,c104c65dabe836c705e7b32278a72024,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 11:28:09 +0700 +07,true,862c390086c20d5b7838886f253e7604,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 3,
true,,true,,2020-12-18 11:28:28 +0700 +07,true,af0b6ee9325861c75c2347cbb70f5d34,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:28:39 +0700 +07,true,f95a2f1e28d35f3930ec7092058014cc,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 5,,,,
true,,true,,2020-12-18 11:28:43 +0700 +07,true,b629090fc7292a1fd6d457d94750c57d,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:28:47 +0700 +07,true,db6f6a443c18e0e71d99fd35c342b1a9,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 11:28:48 +0700 +07,true,255d4f1c18141d54f3eb03bdea281432,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 11:28:59 +0700 +07,true,148346e710ca29b1dedfe14af4821af2,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 11:29:08 +0700 +07,true,e35ff21e113c5b1c7f4e083eebbec50a,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 11:29:30 +0700 +07,true,df7c8c4a8228976d428c9f6058d90294,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 3,
true,,true,,2020-12-18 11:29:32 +0700 +07,true,0c2eef6ba6a4c256ed34a9c0944dda5a,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 2,
true,,true,,2020-12-18 11:29:47 +0700 +07,true,eeecbba4aaa26adead9c934d569dbf9e,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 11:29:52 +0700 +07,true,ec6d4bfc462f4e270b30e367be131a47,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 3,
true,,true,,2020-12-18 11:30:02 +0700 +07,true,953b4b93425a30d5e879f1090414fe5a,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 11:30:07 +0700 +07,true,4220b7b5731ce1def2242d7de6f2e420,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 11:30:10 +0700 +07,true,12ae1daa8e950bceee34dcff7a38e769,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 11:30:12 +0700 +07,true,ecaf59b75e9c960d90bb2f9b96906e28,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 11:30:43 +0700 +07,true,b9d479bc9bfd527a144552475c2ce2df,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:30:45 +0700 +07,true,f56e54dbd0149e4b9dc0aff750ce8564,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:30:48 +0700 +07,true,9edc9c5fe376c72c59fa5e9f0364fb0a,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 11:31:06 +0700 +07,true,7d5b722d76eadac378198bab8ebfd1c8,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:31:08 +0700 +07,true,cb537803b1cf27fcda18ae59953d17ba,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 5,,,,
true,,true,,2020-12-18 11:31:23 +0700 +07,true,4e0d985eb1f5c772cf7fdd08d1c1b288,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 1,,,,
true,,true,,2020-12-18 11:31:54 +0700 +07,true,c7cdfe454224f92fabe0fd825fd1f938,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 11:32:10 +0700 +07,true,678b9e70bcbf0106e35e710018ffe0c7,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 11:32:11 +0700 +07,true,16d3f5fb02aaed29704c7c63815a5a40,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 11:32:14 +0700 +07,true,1d29757d8014a9f270812306d2a1ce4b,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 11:32:20 +0700 +07,true,193c27139a1ef32c4db57e6535dca90c,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 11:32:30 +0700 +07,true,314f0047cca6043e912939966dc4ac63,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:32:30 +0700 +07,true,c13a79553236f2b7a19827136f01490b,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 11:32:45 +0700 +07,true,79cd7f328f55e6c7374ac2783d8438ee,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:32:48 +0700 +07,true,347b8db1e51581f6a08fc61be2ea23e1,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 11:32:52 +0700 +07,true,9c5c240687f6046cf6b2f4b8d9fc660d,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 2,,,,,
false,(a) Tidak terdaftar dalam daftar pemilih,false,(a) Tidak terdaftar dalam daftar pemilih,2020-12-18 11:33:04 +0700 +07,true,70f051254fb5ae44a8c5513e71b6ea0e,student,FT,,false,,,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 11:33:16 +0700 +07,true,4ee16e9b97add7f5a59f16383a47a991,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:33:20 +0700 +07,true,80aefab1bcf7d1ab44001a1360422f0e,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:33:33 +0700 +07,true,3a4ca731390cddce82194daaf9897b28,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 1,,,,
true,,true,,2020-12-18 11:33:35 +0700 +07,true,40e35540e63128287d58542f3f6048d4,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 2,
true,,true,,2020-12-18 11:33:49 +0700 +07,true,0b7fea182037d0882af937b77c69711e,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 3,
true,,true,,2020-12-18 11:33:53 +0700 +07,true,2bde8fce134618536bb828871e8b25a5,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 1,,,,
true,,true,,2020-12-18 11:33:58 +0700 +07,true,e997fdb98d71188a90c5455599011dbd,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:34:06 +0700 +07,true,1938bc22b308f1313c919838a2659e5d,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 11:34:14 +0700 +07,true,654ac005a964ee841730809b41dc4168,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 2,,,,,
true,,true,,2020-12-18 11:34:23 +0700 +07,true,8981c9afc0d2d0e9a30b94b279c1d6e7,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 11:34:32 +0700 +07,true,58cfeaec03bae1d49ab89de37f997918,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 11:34:48 +0700 +07,true,fe9298e3bf891aa8f3453e3450e8508c,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 5,
true,,true,,2020-12-18 11:34:59 +0700 +07,true,655b2e6960fb155aa8a07adf5453914b,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 11:35:29 +0700 +07,true,469d0443ce440455651d0efddb52a92b,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 11:35:31 +0700 +07,true,917fc87a30d73206cbaec4fd24ee70e9,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 11:35:52 +0700 +07,true,698c2213076181ab81a4167bb4781210,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 11:36:14 +0700 +07,true,62b0c164e3832ea70f25451bb6cff472,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 3,,,,,
true,,true,,2020-12-18 11:36:14 +0700 +07,true,bfccfc898bb5ed0a6a2667aff6d5ae25,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:36:15 +0700 +07,true,bf8f9c95cdb19684871db65e31a32f0c,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:36:32 +0700 +07,true,32ed0291b2a7517e349ee28eda3b889a,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 11:36:35 +0700 +07,true,b4be8038b03acedaa87a71b3abdfe0a5,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:36:59 +0700 +07,true,eb5db154406cf0be486210a48dd4cad2,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 4,,,,,
true,,true,,2020-12-18 11:37:06 +0700 +07,true,75db14f5306da0c364ec56c1ebc93390,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 11:37:07 +0700 +07,true,65b47e0430dddd2c5476b1ae04581d41,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 2,
true,,true,,2020-12-18 11:37:08 +0700 +07,true,e20b5f9578063020fe09f114495f4c7f,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 11:37:09 +0700 +07,true,0288b5d2fba55f73d9a36f784dd9874c,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 11:37:21 +0700 +07,true,a11e2388229c0ac61d57382fedd579e8,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 11:37:27 +0700 +07,true,a491f3b787699ab9224426e0eb6e47df,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 11:37:57 +0700 +07,true,03879ef8bc6e6fcb0bc56d641d84f5b7,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 1,,,,
true,,true,,2020-12-18 11:38:00 +0700 +07,true,57e7cc0796aaa8af2ee85f982f72d085,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 11:38:09 +0700 +07,true,a81732b3f264601fb28295a509f22e5f,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 11:38:22 +0700 +07,true,1fdf2d6fcbd57ad664e19f8a4937337d,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 1,,,,
true,,true,,2020-12-18 11:38:25 +0700 +07,true,155c0c92bd83f296fae88543c1f838d1,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 11:38:33 +0700 +07,true,7e04104a7c3677446c7395bba5b4ce1a,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 11:38:48 +0700 +07,true,fdd42922cdd32086e24e5f2bd8093984,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 5,,,,
true,,true,,2020-12-18 11:38:50 +0700 +07,true,fec4e2312c526b62920baf2df6ba5820,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,false,(b) Dapil DPM tidak sesuai,2020-12-18 11:38:59 +0700 +07,true,e5766b2993c659adb78913cb9d2b6729,student,FH,FT,true,false,false,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
false,(a) Tidak terdaftar dalam daftar pemilih,false,(a) Tidak terdaftar dalam daftar pemilih,2020-12-18 11:39:04 +0700 +07,true,224014bd7d03f7e14fd61e8e04d4347c,student,FT,,false,,,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 11:39:16 +0700 +07,true,031ea384b07748a10d5231a401aea82d,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 11:39:18 +0700 +07,true,5f385f833f68da551ca668f6d69c3eb5,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:39:24 +0700 +07,true,b36bfe0a6c371bc878dd9da28676a83a,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 2,,,,,
true,,true,,2020-12-18 11:39:36 +0700 +07,true,3f318aac865a34c2693da1506e410ccb,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 11:39:50 +0700 +07,true,f0c748061633c55dba37fba2d4e8ffac,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 11:40:02 +0700 +07,true,02b65dbb99190dffd4318496d82cdecf,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 11:40:07 +0700 +07,true,9fdfcf175eca6d436eb86de1e51e86e6,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:40:12 +0700 +07,true,925cb31d1472874c80f1d5de742a1c51,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 11:40:24 +0700 +07,true,e9b51a705a7cf3b443e4daf10fc4a134,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:40:35 +0700 +07,true,429607f1ec9f91c3c4bf2f44d363d287,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 11:40:45 +0700 +07,true,17e1c11d7594eb86d3d275521b49c567,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 11:40:58 +0700 +07,true,cba51c19c9635169994fc125fa6bfd15,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 11:41:10 +0700 +07,true,9a3433007320590ab9874bbf15b793ab,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
false,(a) Tidak terdaftar dalam daftar pemilih,false,(a) Tidak terdaftar dalam daftar pemilih,2020-12-18 11:41:14 +0700 +07,true,b5c2ee9aea3b90f0e3762c2a7ff91832,student,FISIB,,false,,,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 2,
true,,true,,2020-12-18 11:41:30 +0700 +07,true,6a3294764412cf6fcf5e86992dc8e0c6,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 2,
true,,true,,2020-12-18 11:41:32 +0700 +07,true,555ab36cd9ef976de8f6b15c0227e1d0,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 11:41:33 +0700 +07,true,04dff5177a9f1433f625818fa6728579,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 11:42:06 +0700 +07,true,727bb49cf336c409464cc356b7367ea3,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 11:42:12 +0700 +07,true,005b794953d98a559ace5ff2b664e904,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 11:42:15 +0700 +07,true,3c90e8e05ab3a24cd586eaafbe284355,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 3,
true,,true,,2020-12-18 11:42:26 +0700 +07,true,7cd73a92b591c63bfa20d7afc6926865,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 11:42:54 +0700 +07,true,72d613c36764b14aca3458c7288342f4,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 11:43:37 +0700 +07,true,2bd628c919da89cade93d60cda157e22,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:44:05 +0700 +07,true,00c82d255480f87da0317f1283072b69,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 11:44:06 +0700 +07,true,5f9756a5dc85a80bc87b077b337405ab,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 11:44:10 +0700 +07,true,edbb2fe52d13920cb6614d59743edc5b,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 11:44:42 +0700 +07,true,670d418b6593f0a4279b68cce85f0298,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 5,,,,
true,,true,,2020-12-18 11:44:43 +0700 +07,true,0555d97553195e8dd199d76704de4626,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 5,
true,,true,,2020-12-18 11:44:46 +0700 +07,true,1f3ed752270baf0c2d22f63a5ab6d94b,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 11:44:55 +0700 +07,true,7ccca9f6f0e1388b9288a2b0fbbf759a,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:45:13 +0700 +07,true,591c2207e9981041926a99637e0fd034,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 11:45:17 +0700 +07,true,03e54018fbefdd1f2d9e82b67d4318b3,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 11:45:44 +0700 +07,true,54b8e4b91979a62f64f9cc02b7c9783c,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 11:45:55 +0700 +07,true,bc67f6b49df5ad90c4fc55e7eeb8ad48,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 11:46:00 +0700 +07,true,9f722df41e4bdd6e06a3863ee2c965a5,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:46:03 +0700 +07,true,8b6bf8386947e92cccafced00893de9e,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 11:46:05 +0700 +07,true,d15c57dc702a9df0c6b556f012abe148,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 11:46:06 +0700 +07,true,ba05510af8334a5ce6be7326eb7dea7e,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 11:46:41 +0700 +07,true,c35f4b557a4d55e7f981fa072a56f762,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 11:46:44 +0700 +07,true,07936dd23dd58a12daec7f8cf3ecfa89,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 2,
true,,true,,2020-12-18 11:46:46 +0700 +07,true,2720cbe4c66d1fc28f0d5d79f47243fc,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 11:46:52 +0700 +07,true,651e7d50d942e8059d65544d1b828046,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 11:47:23 +0700 +07,true,dc746ef74e0007e5fefe43912d28575a,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
